SiteSource	ItemID	ManufacturerID	ManufacturerCode	ManufacturerName	ProductID	ProductName	ProductDescription	ManufacturerItemCode	ItemDescription	ImageFileName	ItemImageURL	NDCItemCode	PKG	UnitPrice	QuantityOnHand	PriceDescription	Availability	PrimaryCategoryID	PrimaryCategoryName	SecondaryCategoryID	SecondaryCategoryName	CategoryID	CategoryName	IsRX	IsTBD
AIM	10310436	29	10	American Diagnostic Corporation	10009527	ADC PROSCOPE™ NURSESCOPE	Diaphragm only aluminum chestpiece. Adjustable aluminum binaurals. Flexible 22" PVC Y tubing. White plastic eartips. Weights 3 oz. Overall length 32". Latex free.	660BKH	Nursescope, Latex Free, Economy, Black			ADC 660BKH	ea	2.1700	56		Stock Item	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	258	Stethoscopes	N	N
AIM	10182352	191	261	Cardinal Health	10019283	CARDINAL HEALTH KENGUARD COATED LATEX FOLEY CATHETERS	Silicone coating provides a smooth exterior shaft, facilitates insertion.	3558	Kenguard Foley Catheter, 14FR, 5cc 2-Way, 10/ctn (Continental US Only)	i67125.jpg	https://secure.ndc-inc.com/AIMImage/i67125.jpg	KEN 3558	ctn	15.0700	14		Stock Item	22	Urology	195	Catheters	986	Foley	N	N
AIM	10254830	703	10000860	Pepper Medical, Inc.	10030146	PEPPER MEDICAL TRACHEOSTOMY NECKBANDS		501-P	Trach Tube Holder, Pediatric, 2-Piece, PediTie II®, 20/bx				bx	39.0000	0		Mfr. Direct	21	Surgery/Minor Procedure	192	Tubes/Airways	933	Tracheostomy	N	N
AIM	10329755	928	10001113	Mueller Sports Medicine, Inc.	10036909	MUELLER STRETCH MTAPE® PREMIUM	Stretch MTape® Premium is maximum-strength elastic adhesive tape ideal for areas and techniques normally difficult to tape. Red center guideline helps for consistent taping.	130104	1" x 10 yds, White, 48 rolls/cs (Products are only available for sale in the U.S. Products cannot be sold on Amazon.com or any other 3rd party platform without prior approval by Mueller.)			MUE 130104	cs	59.6800	0		14-21 Days	19	Skin And Wound Care	163	Tapes	978	Stretch/Elastic	N	N
AIM	10370741	1118	10001327	MDPro	10042130	MDPRO OXIMETER		MDPRO1000	Handheld Oximeter, LCD display for SPO2 and pulse rate measurement (numeric and waveform), Backlight control with power-saving features runs on AA batteries or optional NI-MH rechargeable batteries, Up to 100 IDs and 300 hours data storage (DROP SHIP ONLY)			MDR MDPRO1000	ea	215.0000	0		Drop Ship Only	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	262	Pulse Oximetry	N	N
AIM	10223724	41	79	B Braun Medical, Inc.	10022548	B BRAUN SAFEDAY™ IV ADMINISTRATION SETS	IV sets designed for the Outpatient Setting. Available in convenient lengths for 24 hour use. Contents - sterile packaging permits direct placement of set on sterile field. Cost-effective needle-free access ports designed to provide an effective barrier against microbial contamination.	352242	Safeline Safeday Extension Set, 50/cs (Rx) (Continental US+HI Only)			BBR 352242	cs	100.5300	0		14-21 Days	8	IV Products	77	IV Sets	578	Sets/Extension Sets	Y	N
AIM	10083505	126	10000058	Dynarex Corporation	10005941	DYNAREX OBSTETRICAL KIT	Disposable. Contains: (1) pair sterile exam gloves, (1) sterile disposable scalpel, (1) sterile O.B. pad, (1) drape sheet, (1) receiving blanket, (4) disposable towels, (6) sterile gauze sponges, (1) sterile bulb syringe, (2) sterile umbilical clamps, (1) plastic bag to hold placenta, (2) O.B. towelettes, (2) medium alcohol preps, (2) twist ties, (2) nylon tie-offs.	4902	Obstetrical Kit, Same As #4901 Except Components Are Packaged In Sealed Plastic Bag, 10/cs (Products cannot be sold on Amazon.com or any other 3rd party site)	i55376.jpg	https://secure.ndc-inc.com/AIMImage/i55376.jpg		cs	60.0000	0		Mfr. Direct	18	Safety And Emergency	147	Emergency/Rescue	844	OB/Delivery Kits	N	N
AIM	10169868	19	7	Albahealth, LLC	10011465	ALBA NON-STERILE STOCKINETTE	Used as wrapping for fractures where single layers conform to shape of limb or body-elasticity allows for swelling without discomfort. Dressing for vein ligations, plastic surgery procedures and with burn dressings. Used as a component of orthopedic appliances.	81420	Stockinette, 4" x 25 yds, Cotton, 10 rl/cs	i81771.jpg	https://secure.ndc-inc.com/AIMImage/i81771.jpg	ABH 81420	cs	116.9700	2		Stock Item	12	Orthopedic & Physical Therapy	112	Casting Products	728	Stockinette	N	N
AIM	10276366	153	10000374	GE Healthcare Technologies	10020267	GE MEDICAL CRITIKON SENSA-CUF® BLOOD PRESSURE CUFFS	Extra strong, extra sensitive, highly versatile solution for a wide range of extended-care settings. Designed to maximize patient comfort. Soft, breathable, easy-to-clean material. Durable enough for multi-patient use. Economical enough for single-patient use.	SEN-A1-2A-L	Cuff, Small Adult Long, Light Blue, 2-Tube Dinaclick Connector, 5/pk (Continental US Only)			GEM SEN-A1-2A-L	pk	73.7900	0		14-21 Days	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	270	Vital Signs-Accessories	N	N
AIM	10326878	245	111	Midmark Corporation (Ritter Medical)	10037455	MIDMARK 95 TABLE SHELF		9A364001-865	95 Table Shelf, UltraFree Stone				ea	148.0000	0		Mfr. Direct	10	Equipment & Furniture	103	Tables	703	Miscellaneous	N	N
AIM	10343057	397	334	Hillrom	10039459	WELCH ALLYN TRIMLINE™ TWO PIECE REUSABLE BP CUFFS		2700	Balanced BP Cuff Bladder (Bladder Only), Size 13 Thigh, Reusable, 2-Tubes (10"), Female Luer-Slip (1391) Connectors (US Only)			WEL 2700	ea	24.5300	0		14-21 Days	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	257	Bp Replacement Parts	N	N
AIM	10319714	122	10000117	Dukal Corporation	10022559	DUKAL TECH-MED FOOTSTOOLS		4351TIPS	Tips for Footstool #4351, 4/pk			DUK 4351TIPS	pk	4.1000	0		14-21 Days	10	Equipment & Furniture	101	Seating	688	Step Stools	N	N
AIM	10264457	530	10000685	Cytiva	10028328	CYTIVA SYRINGELESS FILTERS	Preassembled convenient filtration devices for removing particulates from samples. They replace syringe-coupled filtration devices with single disposable units. Sample preparation has been made easier, faster and more efficient.	MUPG2HCPWC1	Hand Compressor, Plastic Hand, Mini-Prep G2, For Use with Mini-UniPrep G2 Syringeless Filters, 1/pk	v20815.jpg	https://secure.ndc-inc.com/AIMImage/iv20815.jpg	GBS MUPG2HCPWC1	pk	15.8100	0		14-21 Days	9	Lab Equipment & Accessories	1060	Filtration Devices	1037	Syringeless Filters	N	N
AIM	10243234	336	10000562	Sempermed USA	10028409	SEMPERMED GRIPSTRONG® NITRILE GLOVES	Designed to provide exceptional strength and superior gripping capabilities without the risk of latex allergens. Advanced manufacturing technology gloves a softer fit and feel than traditional nitrile gloves allowing for maximum tactile sensitivity. Ideal for food, safety, janitorial/sanitation and laboratory markets. Textured fingertips. Manufactured without natural rubber. Power-free (PF). Ambidextrous. Beaded cuff. Single use only.	GSNF102	Glove, Small, 100/bx, 10 bx/cs			SEM GSNF102	cs	51.2000	0		14-21 Days	3	Gloves	35	Nitrile/Synthetic	444	Exam/Non-sterile	N	N
AIM	10293472	543	10000693	Andover Healthcare, Inc.	10033214	ANDOVER MOLESKIN ADHESIVE WRAP	A tan colored flannel with a napped cotton backing used in podiatry to prevent blisters, corns, calluses and chafing. Also used under casts for patient comfort.  Zinc oxide adhesive helps prevent irritation.  Helps to wick away moisture.  Latex free.	041-12-012	Moleskin Adhesive Wrap, #41 Heavy, 8 oz., 12" x 5 yds, 12 rl/cs			AOV 041-12-012	cs	471.8600	0		14-21 Days	19	Skin And Wound Care	154	Adhesive Bandages	938	Waterproof	N	N
AIM	10300037	853	10001011	ASE Technology, Inc	10034433	ASE DIRECT HEWLETT PACKARD COLOR TONER CARTRIDGES		CC530A	(Brand Name) Cartridge HP 2025 / CP2025 BLACK PAGE YIELD 3500				ea	113.9900	0	Brand Name Pricing	Mfr. Direct	10	Equipment & Furniture	104	Office Furniture	1069	Software/Office Services	N	N
AIM	10318834	29	10	American Diagnostic Corporation	10036841	ADC DIAGNOSTIX™ POCKET OTOSCOPE/ OPHTHALMOSCOPE SET		5160NRB	Battery Handle for 2.5V Diagnostix Pocket Otoscope/Ophthalmoscope, Royal Blue				ea	31.8400	0		Mfr. Direct	1	Diagnostic Instruments	27	Illuminators	239	Diagnostic Sets/Systems	N	N
AIM	10100337	248	88	Integra Miltex	10009002	MILTEX DISPOSABLE DERMAL CURETTES	Features a unique symmetrically ground beveled edge. Manufactured of surgical grade stainless steel providing a clean, precise edge every time guaranteed. Individually packaged in sterile pouches.	33-53	Dermal Curette, 3mm, 50/bx	i16491.jpg	https://secure.ndc-inc.com/AIMImage/i16491.jpg		bx	89.5600	0		Mfr. Direct	7	Instruments	68	Dermatolgy	536	Curettes	N	N
AIM	10239114	89	10000446	Medtronic/Minimally Invasive Therapies Group	10020328	MEDTRONIC NOVAFIL™ MONOFILAMENT POLYBUTESTER SUTURES	NOVAFIL™ nonabsorbable monofilament surgical sutures are composed of polybutester, a copolymer of butylene terephthalate and polytetramethylene ether glycol. The unique properties of NOVAFIL™ monofilament suture are attributed to the composition and structure of the polybutester fiber which give the suture: Suppleness and easy handling; Unique elasticity and flexibility; Excellent knot security; Less tissue drag and smooth knot run-down; Fray resistance; Unique resistance to creep and structural fatigue. The use of this suture is contraindicated in patients with known sensitivities or allergies to its components.	8886445463	Suture, Taper Point, Size 0, Blue, 5x18", Needle GS-21, ½ Circle, 1 dz/bx (Continental US Only)			USS 8886445463	bx	314.7800	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10308469	142	243	Ethicon - Suture	10035364	ETHICON STRATAFIX™ SPIRAL PDS™ PLUS KNOTLESS TISSUES CONTROL DEVICE		SXPP1B450	0 30cm STRATAFIX™ Spiral PDS™ Plus Violet CT-1, 12/bx (Continental US Only)			ETH SXPP1B450	bx	558.2000	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	919	Miscellaneous Products	N	N
AIM	10310602	194	10000358	Johnson & Johnson Consumer Products	10038591	J&J LISTERINE® ZERO ALCOHOL MOUTHWASH		30698	Zero® Mouthwash, Clean Mint, 500 ml, 6/cs (Continental US+HI Only)			JJC 30698	cs	30.4100	0		Stock Item	13	Patient Care & Exam Room Supplies	122	Personal Care Items	797	Oral Care	N	N
AIM	10339548	258	10000362	Myco Medical	10038975	MYCO TECHNOCUT® PREMIUM SURGICAL BLADES	Manufactured from premium steel, the Technocut® surgical blade line offers the sharpness and edge durability required for most surgeries.	03748	Surgical Blade, #24, 100/bx			MYC 03748	bx	20.1600	0		14-21 Days	21	Surgery/Minor Procedure	187	Scapels/Blades	910	Blades	N	N
AIM	10226828	677	10000773	HR Pharmaceuticals	12405	HR® SURGILUBE® SURGICAL LUBRICANT	Surgilube® sterile, surgical lubricant may be used where a sterile, water soluble, non-staining lubricating jelly is indicated.  Non-irritating to the skin, tissues, and mucous membranes.  Will not affect surgical instruments, rubber or plastics.  Surgilube® is especially formulated for surgical and gynecological lubrication.Water Soluble | Non-Staining | Latex Free | Instrument Friendly | Bacteriostatic | Chlorohexidine | Antimicrobial | BPOC Compliant | Kosher | Premium Viscosity | Made in the USA | Safe for Gynecological Procedures | Excellent for Catheters, Exam Gloves | Safe as Vaginal Lubricant | Safe for Lubricating all Body Orifices	0281-0205-02	SURGILUBE® 2oz (56.7gm) Tube Screw/Fez Cap (Metal Tube), 12/bx (12/cs, 36 cs/plt)	v11209.jpg	https://secure.ndc-inc.com/AIMImage/iv11209.jpg	FOU 0281-0205-02	bx	22.5000	69		Stock Item	13	Patient Care & Exam Room Supplies	119	Exam Room Supplies	785	Lubricating/Ultrasound gel	N	N
AIM	10179662	191	261	Cardinal Health	10019700	CARDINAL HEALTH KITTYCAT™ PRE-WIRED NEONATAL ECG ELECTRODES	Available in cloth and foam substrates. 18" and 24" leadwire lengths. Various shapes and sizes.	30710001	ECG Electrode, Neonatal, KittyCat, Pre-Wired, Foam 4103, 3/strip, 25 strip/ctn, 4 ctn/cs (Continental US Only)	i67130.jpg	https://secure.ndc-inc.com/AIMImage/i67130.jpg	KEN 30710001	cs	354.5500	0		Stock Item	1	Diagnostic Instruments	25	Cardiology	230	Electrodes/Pads	N	N
AIM	10253412	166	10000517	Pelstar LLC/Health O Meter Professional Scales	10022340	PELSTAR/HEALTH O METER PROFESSIONAL SCALE - PARTS & ACCESSORIES		T42-014900-00	Keypad For 597KL, 599KL & 752KL (DROP SHIP ONLY)			HMP T42-014900-00	ea	13.7500	0		Drop Ship Only	10	Equipment & Furniture	99	Measurement Devices	670	Height 	N	N
AIM	10284973	397	334	Hillrom	10031774	WELCH ALLYN MORTARA SURVEYOR PATIENT MONITOR ACCESSORIES		9293-046-62	WAM/ AM12 Replacement Leads, AHA Banana, Limbs (US Only)			MOR 9293-046-62	ea	62.7600	0		14-21 Days	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	270	Vital Signs-Accessories	N	N
AIM	10366030	1101	10001309	Nonin Medical, Inc.	10041505	NONIN CAPNOGRAPH ACCESSORIES & CONSUMABLES		10534-003	Model PSG DAC, Embla, for use with LifeSense II and RespSense II (Continental US Only - including Alaska & Hawaii) (DROP SHIP ONLY)			NON 10534-003	ea	268.0000	0		Drop Ship Only	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	263	Pulse Oximeter Accessories	N	N
AIM	10226836	876	10001057	Kimberly-Clark Professional	10026154	KIMBERLY-CLARK KLEENEX® FOAM SKIN CLEANSER	Sealed system to eliminate threat of contamination. High capacity 1200mL refills. Easy load, cassette, clicks into place. Easy recycling once pump clicks into place.	91595	Foam E-2 Skin Cleanser, 1200mL, 2/cs	i67441.jpg	https://secure.ndc-inc.com/AIMImage/i67441.jpg	KIM 91595	cs	66.6700	0		14-21 Days	6	Infection Control	60	Hand Sanitizers	528	Foam	N	N
AIM	10183543	191	261	Cardinal Health	10020093	CARDINAL HEALTH ARGYLE™ CONNECTING TUBES	Available with female molded connectors (male connector also included) or integral connectors. Clear PVC formulation with striated walls. Package has a sterile inner pouch. Minimal coil memory; wide range of sizes. Non-conductive type only. Sterile. Latex-free.	8888301721	Connecting Tube, 9/32" x 12 ft, Molded Ends, 20/cs (Continental US Only)	i67009.jpg	https://secure.ndc-inc.com/AIMImage/i67009.jpg	KEN 8888301721	cs	39.2500	0		14-21 Days	17	Respiratory & Oxygen	143	Oxygen 	831	Tubing	N	N
AIM	10289800	563	10000701	BSN Medical/Jobst	10033563	BSN MEDICAL SPECIALIST® PLASTER BANDAGES & SPLINTS		7376	Bandage, Fast Setting, 6" x 3 yds, 4 dz/cs			BSN 7376	cs	256.3800	2		Stock Item	12	Orthopedic & Physical Therapy	112	Casting Products	727	Casting Tapes/Splints	N	N
AIM	10298537	825	10000998	Unico	10034187	UNICO POWERSPIN™ CENTRIFUGES & ACCESSORIES		C8706HE	Centrifuge, MXD, Model C8706, Variable Speed 1,000-3,400 RPM with 0 RPM Safety Lid Latch, 60 min. Digital Timer, 6 Place Horizontal Rotor, 6 x 15mL Capacity, 220V, 24 Place Tube Holdster™ Rack (DROP SHIP ONLY)			UNI C8706HE	ea	1504.8000	0		Drop Ship Only	9	Lab Equipment & Accessories	94	Sample Collection & Processing	641	Mixers/Rotators/Grinders	N	N
AIM	10367751	1099	10001307	RB Health LLC	10041754	RB HEALTH BIOFREEZE® RETAIL TOPICAL PAIN RELIEVER		13447	Biofreeze® Pain Relieving Gel, 3 oz Tube, Colorless, 3/bx 8bx/cs (Biofreeze Retail is only available for sale to Non-Clinical markets, and strictly follows MAP pricing.  Biofreeze Retail cannot be sold on any third party sites (Amazon, Walmart, etc) (US Sales Only) (Item is considered HAZMAT and cannot ship via Air or to AK, GU, HI, PR, VI)			RBH 13447	cs	202.2500	0		14-21 Days	14	Pharmaceuticals/OTC	129	Topicals	810	Ointments/Creams/lotions/gels	N	N
AIM	10191856	279	94	Omnimed, Inc.	10004242	OMNIMED BEAM® TABLE TOP STORAGE RACKS	Sits on counter, shelf or desk. Beige or woodgrain base with rubber feet. Organizer holds top and side opening ring binders, 9" x 12" spring loaded chartholders, clipboards, and file folders.	264003-16	Table Top Storage Rack, 16 Chart Capacity, Beige, 7"H x 32¼"Wx 15"D	i12948.jpg	https://secure.ndc-inc.com/AIMImage/i12948.jpg		ea	163.3000	0		Mfr. Direct	10	Equipment & Furniture	97	Carts	651	Chart Holders/Racks	N	N
AIM	10271576	344	317	Smith & Nephew, Inc.	10011592	SMITH & NEPHEW OPSITE™ POST-OP COMPOSITE DRESSINGS	Optimal dressing for post-operative wound care. This sterile, island-style dressing provides a waterproof barrier, and aids in the prevention of bacterial contamination while allowing the skin to breathe. Wound drainage can be monitored through the clear film without removing the dressing, promoting maximum weartime.	66800141	Composite Dressing, Visible, 35cm x 10cm, 20/bx, 6 bx/cs (US Only)			SMI 66800141	cs	1210.0500	0		14-21 Days	19	Skin And Wound Care	159	Dressings	947	Composite/Cover 	N	N
AIM	10179614	191	261	Cardinal Health	10019687	CARDINAL HEALTH 200 SERIES ECG ELECTRODES	Smaller size for convenient lead placement. Available in multiple packaging options. Foam substrate in a tear drop shape 1 1/2" diameter.	31078135	ECG Electrode, Monitoring, Foam 230, 10/sheet, 3 sheet/pk, 20 pk/cs (Continental US Only) (Manufacturer Backorder - Inventory Limited when Available)	i67000.jpg	https://secure.ndc-inc.com/AIMImage/i67000.jpg	KEN 31078135	cs	85.9600	0		Stock Item	1	Diagnostic Instruments	25	Cardiology	230	Electrodes/Pads	N	N
AIM	10345260	1022	10001222	Sklar Instruments	10039646	SKLAR SINGLE USE (DISPOSABLE) INSTRUMENTS		96-2505	Scissors, 4-1/2", Straight, 25/cs	v22384.jpg	https://secure.ndc-inc.com/AIMImage/iv22384.jpg	SKR 96-2505	cs	101.9900	0		Stock Item	7	Instruments	65	General Practice	542	Miscellaneous	N	N
AIM	3396111	248	88	Integra Miltex	33961	MILTEX JACKSON TRACHEA TUBES WITH ROTATING LOCK	Improved model with rotating lock. Stainless steel.	23-1158SS	Trachea Tube, Size 9	I01862.jpg	https://secure.ndc-inc.com/AIMImage/I01862.jpg		ea	117.4100	0		Mfr. Direct	7	Instruments	70	ENT	546	General/Miscellaneous	N	N
AIM	10123638	248	88	Integra Miltex	34851	MILTEX MID-GRADE DRESSING FORCEPS		V96-16	Dressing Forceps, 10"	i61720.jpg	https://secure.ndc-inc.com/AIMImage/i61720.jpg		ea	11.9100	0		Mfr. Direct	7	Instruments	73	General Surgery	556	Forceps	N	N
AIM	10092226	248	88	Integra Miltex	10007345	MILTEX MURPHY RETRACTORS		11-574	Murphy Retractor, 7½", 6 Prongs, Blunt				ea	88.4100	0		Mfr. Direct	7	Instruments	73	General Surgery	553	Retractors	N	N
AIM	10197707	89	10000446	Medtronic/Minimally Invasive Therapies Group	10020331	MEDTRONIC SOFSILK™ SILK SUTURES	SOFSILK™ silk sutures are nonabsorbable, sterile, non-mutagenic surgical sutures composed of natural proteinaceous silk fibers called fibroin. This protein is derived from the domesticated silkworm species Bombyx mori of the family bombycidae. The silk fibers are treated to remove the naturally-occurring sericin gum, bleached and braided to produce SOFSILK™ surgical silk sutures. The braided sutures are available coated uniformly with silicone or wax to reduce capillarity and to increase surface lubricity to enhance handling characteristics, ease of passage through tissue and knot run-down properties. The manufacturing process, from braiding to coating, gives the suture superior softness and compliance for maximum surgical hand. The proprietary coating process provides smooth flow through tissue while maintaining optimal knot security. SOFSILK™ sutures are indicated for use in general soft tissue approximation and/or ligation, including use in cardiovascular, ophthalmic and neurological surgery.	SS1639G	Suture, Premium Reverse Cutting, Size 6-0, Black, 18", Needle P-10, 3/8 Circle, 1 dz/bx (Continental US Only)			USS SS1639G	bx	125.1200	1		Stock Item	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
